|object_label|target_dist|        x|        y|      flux|          dx|          dy|     dflux|        qf|     rchi2|   fracflux|   fluxlbs|  dfluxlbs|     fwhm|   spread_model|dspread_model|   fluxiso|          xiso|           yiso|          sky|       ra|       dec|coadd_id|band|          unwise_detid|  nm|primary|flags_unwise|flags_info|epoch|forward|   mjdmin|   mjdmax|  mjdmean|       mag|       dmag|
|        char|      float|    float|    float|     float|       float|       float|     float|     float|     float|      float|     float|     float|    float|          float|        float|     float|         float|          float|        float|    float|     float|    char|long|                  char|long|   long|        long|      long| long|   long|    float|    float|    float|     float|      float|
|            |     arcsec|      pix|      pix|      nMgy|         pix|         pix|      nMgy|          |          |           |      nMgy|      nMgy|      pix|               |             |          |              |               |         nMgy|      deg|       deg|        |    |                      |    |       |            |          |     |       |        d|        d|        d|       mag|        mag|
|        null|       null|     null|     null|      null|        null|        null|      null|      null|      null|       null|      null|      null|     null|           null|         null|      null|          null|           null|         null|     null|      null|    null|null|                  null|null|   null|        null|      null| null|   null|     null|     null|     null|      null|       null|
        17.15   99.504875 1435.0808 1565.9004  184.17952   0.19787788   0.18262461  20.243866  1.0000001 0.48131132  0.81845844  194.94188  20.717358 2.6282845     0.003960192  0.0041497117  184.20406    0.006255008    0.0011636458    -1.2570113 133.81961 -7.2576323 1342m076    1 1342m076w1o0024332e008   12       1            0          0     8       0 57862.695 57865.773 57864.234  16.860737 0.019473277 
        17.16   46.736397 1434.6715  1595.181  15567.434  0.003139509 0.0029106592  31.302885 0.99999994  13.893494  0.93064106  15574.275  31.832438 2.6308663   3.9458275e-05 8.7934444e-05  15565.112  -0.0037454616    0.0039927573    -1.2614716 133.79707  -7.257924 1342m076    1 1342m076w1o0024333e008    9       1            0          0     8       0 57862.695 57865.773 57864.234  12.019736 0.018909479 
        17.17    70.45877 1441.3632  1621.776  208.42464   0.16934244   0.15892902  19.321733 0.99999994  0.8269415   0.9678829   205.9653  19.743345 2.6319203    0.0052909255  0.0034291088  208.42233    0.012463454    -0.006867722    -0.5013919  133.7766 -7.2527924 1342m076    1 1342m076w1o0024427e008   14       1            0          0     8       0 57862.695 57865.773 57864.234  16.723667  0.01953673 
        17.18   89.029976 1443.2858 1566.8551  3637.5159  0.011125446  0.010596013   23.42697 0.99999994  0.9911367   0.9154761    3638.52  23.912766 2.6301496  -0.00017648935 0.00024778882  3637.7036    0.007517719   -0.0068773315    -1.2396424  133.8189  -7.251364 1342m076    1 1342m076w1o0024462e008   12       1            0          0     8       0 57862.695 57865.773 57864.234  13.599182 0.019278988 
        17.19   27.720703 1443.9702 1605.0156   960.3861   0.03735212  0.034806438   19.85205        1.0  1.9195529   0.9757019   953.0513  20.296497 2.6276643    0.0017253757 0.00077071245  960.39166  -0.0011841699   0.00050853536    -1.0682122  133.7895  -7.250814 1342m076    1 1342m076w1o0024479e008   14       1            0          0     8       0 57862.695 57865.773 57864.234  15.048417 0.019499786 
        17.20    80.80696 1444.1094 1626.6678  135.66844   0.25919613   0.24311751  19.454803  0.9999999 0.93858063  0.96546507   137.6096  19.879267  2.631993    -0.007916093  0.0053752232  135.99852     0.16158222      0.24521951   -0.59336466 133.77283  -7.250691 1342m076    1 1342m076w1o0024480e008   13       1            0          0     8       0 57862.695 57865.773 57864.234  17.201296 0.019527342 
        17.21    40.64496 1446.9769 1612.3041  182.07256   0.20198013   0.18336281   20.01453 0.99999994 0.91457325   0.8845411  169.36604  20.454092 2.6312792     0.012871146  0.0043228124  182.07271  -0.0072655287     0.011335604   -0.51010793 133.78389  -7.248512 1342m076    1 1342m076w1o0024529e008   13       1            0          0     8       0 57862.695 57865.773 57864.234  16.873508 0.019488715 
        17.22    86.87906 1450.2126 1566.6272  380.97025   0.10374108   0.09663386  21.916134        1.0  0.6699885  0.86383086  382.49435  22.393005 2.6332176    0.0008832216   0.002115258  381.52786    0.024958704      0.05241797    -1.1210357 133.81908 -7.2460737 1342m076    1 1342m076w1o0024573e008   10       1            0          0     8       0 57862.695 57865.773 57864.234  16.059233 0.019366888 
        17.23   0.9075314 1451.0922 1598.0742  356.95966   0.10189764   0.09359633   19.52694        1.0  1.4360849   0.9267553   340.0239  19.983582 2.6281083     0.008080602  0.0020304844  356.96133   0.0027990649     0.003035239    -0.7057712 133.79486  -7.245379 1342m076    1 1342m076w1o0024591e008   14       1            0          0     8       0 57862.695 57865.773 57864.234  16.130688 0.019522285 
        17.24   42.920208 1452.2004 1582.6118   286.0834    0.1377514   0.12949039  21.581213        1.0  1.1431164  0.96666116  273.54807  22.052216  2.633317    0.0021262765  0.0027491534  286.01392    0.007577522     0.009164181    -1.0473475 133.80676 -7.2445436 1342m076    1 1342m076w1o0024612e008   12       1            0          0     8       0 57862.695 57865.773 57864.234  16.374056 0.019387377 
        17.25   84.124855 1453.7653 1567.6985  264.91788    0.1494935   0.13972299  22.073719        1.0  1.2967446  0.84021115   264.7549  22.559084 2.6323137     0.006406963  0.0031514177   264.2854     0.05321975     -0.05190502    -1.0523883 133.81825  -7.243359 1342m076    1 1342m076w1o0024650e008   11       1            0          0     8       0 57862.695 57865.773 57864.234   16.45874 0.019357381 
        17.26   47.340874 1456.5402   1614.63  247.12561    0.1469982   0.13913639  20.176266        1.0 0.98477054   0.9900762  245.96796  20.640678 2.6346862    0.0028364658  0.0029937131  247.10933   -0.014404879    -0.012607774    0.19474122 133.78212  -7.241205 1342m076    1 1342m076w1o0024686e008   12       1            0          0     8       0 57862.695 57865.773 57864.234  16.535423 0.019477805 
        17.27   84.534485 1455.6692 1628.6438  143.63045   0.24702717    0.2371529  19.962349  0.9999999  0.4316182  0.98030704  137.58595   20.40973 2.6338866     0.007971287   0.005215452    143.643   -0.010234173   -0.0134165445   -0.30284497 133.77132 -7.2418594 1342m076    1 1342m076w1o0024687e008   14       1            0          0     8       0 57862.695 57865.773 57864.234   17.13755 0.019492257 
        17.28   17.824842 1456.8026 1594.6217   535.4302   0.07340813   0.06931179  21.683681        1.0 0.87482375  0.98945385   522.1762  22.150265 2.6331766   -0.0024881363  0.0014724485  535.43915   0.0018275727   -0.0038490163    -0.2823205 133.79752 -7.2410197 1342m076    1 1342m076w1o0024708e008   10       1            0          0     8       0 57862.695 57865.773 57864.234  15.686384 0.019381069 
        17.29   43.594162 1459.4017 1584.5155  314.30652   0.12187627   0.11620654  21.283676 0.99999994  1.3462099     0.91422  305.16623  21.770164  2.635385    0.0038225055  0.0024620893  314.21964     0.01637038    -0.012123391    -0.5795591  133.8053  -7.239042 1342m076    1 1342m076w1o0024738e008   10       1            0          0     8       0 57862.695 57865.773 57864.234  16.270523 0.019405909 
        17.30    72.15301  1461.673 1622.3439   314.0674  0.120582364   0.11420366  21.074207        1.0  2.3751955  0.95881295  302.75912   21.53538 2.6336834      0.01209873  0.0026105563  313.94257   -0.013159485     0.007841206     0.3234311 133.77618 -7.2372785 1342m076    1 1342m076w1o0024788e008   12       1            0          0     8       0 57862.695 57865.773 57864.234   16.27136 0.019419149 
        17.31   100.98757  1463.293 1563.4547  1577.4489  0.025284769  0.023510888  22.327724        1.0   1.060508   0.9963517  1576.4102  22.813814 2.6345818   -0.0011922717  0.0005283212  1577.7244    0.008067424     0.013298877    -1.0656374 133.82152 -7.2360845 1342m076    1 1342m076w1o0024802e008   12       1            0          0     8       0 57862.695 57865.773 57864.234  14.507869 0.019342229 
        17.32    84.21349 1463.4309 1626.3624  268.94208   0.14207603    0.1313783  20.664873  0.9999999  0.8310784  0.91426235  265.12946  21.118214 2.6345053     0.006622851  0.0028446517  268.99625    0.009451631     0.010996716   0.055618938 133.77309 -7.2359324 1342m076    1 1342m076w1o0024803e008   13       1            0          0     8       0 57862.695 57865.773 57864.234  16.442123 0.019445496 
        17.33   57.467987 1468.9363 1609.5651   453.0817   0.08750441   0.08155887  21.881107        1.0  0.9730391  0.97748715  454.35928  22.357388 2.6330266   -0.0008533597  0.0017853605  453.14432   0.0015264575   -0.0141511895    0.28555083 133.78603 -7.2317405 1342m076    1 1342m076w1o0024910e008   12       1            0          0     8       0 57862.695 57865.773 57864.234  15.869186 0.019369014 
        17.34    52.81895 1470.3092 1601.5623  179.46342   0.22210184   0.20353721  21.602726 0.99999994 0.99810094  0.97815275  170.20938  22.082142 2.6346095  -0.00024336576   0.004440686  179.45409    0.013627353     -0.01003569     0.1557065 133.79219 -7.2306976 1342m076    1 1342m076w1o0024929e008   12       1            0          0     8       0 57862.695 57865.773 57864.234  16.889534  0.01938605 
        17.35   104.24806 1471.4894 1630.3499  113.97945   0.34932116    0.3267424  21.739971        1.0  1.1933514   0.9331363    118.218  22.207504 2.6344464      0.00253582    0.00692676  114.08044    -0.35579613      0.52791274    -0.1913803 133.77002  -7.229774 1342m076    1 1342m076w1o0024947e008   11       1            0          0     8       0 57862.695 57865.773 57864.234   17.39672 0.019377617 
        17.36   65.520386 1473.8074 1590.1058  123.60544   0.31005153   0.29165092   20.76374        1.0  0.5783809  0.93022346  112.39188   21.23785  2.628976    0.0027126074  0.0061010127  123.60643  -0.0100621525    0.0032913485   -0.22605887 133.80101  -7.228034 1342m076    1 1342m076w1o0025004e008   12       1            0          0     8       0 57862.695 57865.773 57864.234  17.305622 0.019439073 
        17.37   107.58746 1476.9706 1568.5897   396.6403   0.09547865   0.09163015  21.126177        1.0 0.89621294  0.99917305  395.09662  21.609615 2.6327407    0.0029192567  0.0019390476   396.5598  -0.0015055587    -0.012738373    -1.1407211 133.81758  -7.225633 1342m076    1 1342m076w1o0025048e008   11       1            0          0     8       0 57862.695 57865.773 57864.234  16.015013  0.01941585 
        17.38  102.766205 1478.3497 1624.0902  267.16348   0.14783767    0.1398005    21.9573        1.0  0.9955627   0.9958966  266.55954  22.436094 2.6299908    -0.003900528  0.0030822477  267.19647    0.009699146    0.0038121168    0.15887816 133.77484  -7.224539 1342m076    1 1342m076w1o0025066e008   11       1            0          0     8       0 57862.695 57865.773 57864.234  16.449436 0.019364398 
        17.39    82.73644 1481.4312  1600.008   897.0801   0.04363181   0.04233206  22.264736        1.0 0.53517807   0.9755205   891.0339    22.7508 2.6299872   -0.0011252761 0.00093731174  897.03125    0.013239781    0.0021023036   -0.09827265  133.7934 -7.2222033 1342m076    1 1342m076w1o0025109e008   11       1            0          0     8       0 57862.695 57865.773 57864.234  15.122774 0.019345967 
        17.40    86.92063 1482.5948 1593.1132  268.57278   0.14302638   0.13400595  20.960642        1.0 0.71676815  0.89393747  270.72968  21.440136  2.630527    -0.005373478  0.0029019061  268.41714    0.056581695     -0.03375933   -0.21958372  133.7987 -7.2213197 1342m076    1 1342m076w1o0025140e008   12       1            0          0     8       0 57862.695 57865.773 57864.234  16.443638 0.019426394 
        17.41    94.34202 1484.1755 1608.3337  170.25475    0.2286804   0.21101008  21.233541        1.0 0.77686024   0.9285058  160.83052  21.711353  2.632398    0.0064485073   0.004603472  170.25203    0.005403956    0.0040331655    0.02932261 133.78699  -7.220101 1342m076    1 1342m076w1o0025158e008   11       1            0          0     8       0 57862.695 57865.773 57864.234  16.948065 0.019409064 
        17.42    98.45932 1487.0015 1601.9971   286.2967   0.13640134   0.12669484  21.433142 0.99999994  1.0003166  0.89519364  277.49365  21.909061 2.6276324     0.010599673  0.0029031385  286.30054  0.00083698315    4.146692e-05   -0.13230135 133.79187  -7.217947 1342m076    1 1342m076w1o0025206e008   11       1            0          0     8       0 57862.695 57865.773 57864.234  16.373236  0.01939656 
        17.43  112.140396 1487.1738 1617.7756  209.98685   0.19037077   0.17594771  21.382442 0.99999994 0.41085577   0.9742499  207.61157  21.850746 2.6305494   0.00027763844    0.00372694  209.94917    0.005420019    -0.005951553    0.14145295 133.77971 -7.2178035 1342m076    1 1342m076w1o0025207e008   12       1            0          0     8       0 57862.695 57865.773 57864.234    16.7154 0.019399723 
        17.44   106.97972 1486.9565 1582.4183  355.76422   0.11129768   0.10612156  21.544615        1.0  0.4829508  0.34708536   369.2391  22.012104 2.6328397   -0.0028311014  0.0021744135  356.56534   -0.046110917      0.13875155    -0.4257424 133.80693 -7.2179956 1342m076    1 1342m076w1o0025227e008   12       1            0          0     8       0 57862.695 57865.773 57864.234   16.13437  0.01938964 
        17.45    76.48191 1427.9866  1613.216   99.29406   0.33700818    0.3268502   18.66759        1.0  0.7890158  0.80312604  92.289085  19.085443 2.6297588    0.0016442537   0.007006227   99.22241     0.03459472      0.11446748    -0.7359911 133.78317 -7.2630167 1342m076    1 1342m076w1o0039931e008   15       1            0          0     8       0 57862.695 57865.773 57864.234  17.552336 0.019584103 
        17.46   91.989746 1428.9801 1623.0295 100.489235   0.34340662    0.3200391  18.859388  0.9999998  0.7598797   0.9353767  94.460594  19.273525 2.6276865   0.00020366907   0.007055249  100.50505   -0.007900045    -0.012566122   -0.77778596 133.77562   -7.26225 1342m076    1 1342m076w1o0039935e008   15       1            0          0     8       0 57862.695 57865.773 57864.234  17.538803 0.019569997 
        17.47   55.285892 1437.3214 1612.5549   105.5652   0.32992554    0.3166531    19.6382        1.0  1.2369416   0.8983962   96.88154  20.072277 2.6347463   -0.0010154247   0.006923968  107.11086      0.4103199       0.6376392    -0.8086824 133.78369 -7.2558866 1342m076    1 1342m076w1o0039973e008   14       1            0          0     8       0 57862.695 57865.773 57864.234  17.483137 0.019514533 
        17.48   61.611343 1438.9841 1616.8519     98.282    0.3519395   0.33158442   19.37112        1.0  0.7753133   0.8949841   90.18512  19.805582 2.6287198    -0.007841349  0.0075678797   98.33969   0.0007725179     0.080833904    -0.6155335 133.78038 -7.2546134 1342m076    1 1342m076w1o0039978e008   13       1            0          0     8       0 57862.695 57865.773 57864.234  17.563929 0.019533236 
        17.49   102.48725  1441.653 1634.1738   83.97991   0.40351927   0.38467613  18.611574        1.0  1.5770571  0.96351373   85.38434  19.031107 2.6310053   -0.0011704564   0.008075222   85.40812     0.39333326     -0.95756096     -0.944595 133.76706  -7.252561 1342m076    1 1342m076w1o0039987e008   15       1            0          0     8       0 57862.695 57865.773 57864.234  17.742548 0.019588258 
        17.50    33.28763 1446.8041 1609.3995  139.77531   0.25282055    0.2421249  19.527225        1.0  0.7506655  0.75266296  128.44751  19.958033 2.6334143     0.012531936  0.0053035747  139.74158  -0.0155995665     0.003659291     -0.642181 133.78613  -7.248646 1342m076    1 1342m076w1o0040000e008   13       1            0          0     8       0 57862.695 57865.773 57864.234  17.167948 0.019522265 
        17.51    13.48935 1448.5981 1594.1711  114.70389    0.3217413   0.30852157  20.153746        1.0  0.7956759  0.82470804  106.11924   20.60456 2.6312718   -0.0023335814   0.006372277  114.82278    -0.13343865     -0.04250132   -0.97359705 133.79787  -7.247287 1342m076    1 1342m076w1o0040011e008   13       1            0          0     8       0 57862.695 57865.773 57864.234  17.389593 0.019479318 
        17.52    75.21222 1453.9912 1570.9712  199.00987   0.19420207   0.18437359   21.49948        1.0 0.77792656    0.859127  192.99301  21.975832  2.627674     0.005645752  0.0040825205  199.00996   -0.011530107     -0.00978848    -1.0497719 133.81572  -7.243184 1342m076    1 1342m076w1o0040034e008   11       1            0          0     8       0 57862.695 57865.773 57864.234  16.774858 0.019392436 
        17.53   41.268646 1456.5314 1584.0974  159.98703   0.23913643   0.22516842  20.939148        1.0 0.52829593  0.72445965  146.86325    21.4161 2.6305606   -0.0024353266   0.004865161  160.09227   -0.022245172      0.06154744    -0.7381628 133.80562 -7.2412343 1342m076    1 1342m076w1o0040045e008   12       1            0          0     8       0 57862.695 57865.773 57864.234  17.017279  0.01942777 
        17.54    95.63584 1464.9637 1630.2246  118.96252   0.30956852   0.29355395   20.90318  1.0000001 0.94098926   0.8560738  114.92479  21.382433 2.6299357      0.02065295  0.0075369915  118.94298    0.005029254     0.012173286   -0.20451002 133.77011  -7.234759 1342m076    1 1342m076w1o0040070e008   11       1            0          0     8       0 57862.695 57865.773 57864.234   17.34861 0.019430079 
        17.55    90.74011 1467.4268 1627.0446  151.85667   0.25323743    0.2354972  21.383957        1.0  1.9356861  0.86791986  147.67068  21.858057  2.630074     0.015340745  0.0056431293  151.95107     0.05516951   -0.0006692014  -0.009996681 133.77257 -7.2328796 1342m076    1 1342m076w1o0040080e008   11       1            0          0     8       0 57862.695 57865.773 57864.234  17.075397 0.019399628 
        17.56   62.206272 1471.8993 1607.7623  133.22432   0.28713843    0.2726575  20.955276        1.0   0.801358   0.7913434  123.42145  21.427555 2.6303608   -0.0016147494   0.005728593  133.20978    -0.03500267    -0.015686788    0.21542367 133.78741 -7.2294784 1342m076    1 1342m076w1o0040098e008   12       1            0          0     8       0 57862.695 57865.773 57864.234   17.22164 0.019426737 
        17.57    75.36756 1477.2322  1589.048 114.128426   0.34173244    0.3303243  22.354677        1.0 0.45245385   0.8964161  109.60797   22.85441  2.628821    0.0030088425    0.00758448 114.133934   0.0062033646      0.00523755    -0.2523865 133.80182 -7.2254186 1342m076    1 1342m076w1o0040112e008   10       1            0          0     8       0 57862.695 57865.773 57864.234  17.395252 0.019340632 
        17.58    91.90608 1484.3312 1603.8966  175.22945   0.21707925    0.2074697  21.019371        1.0  0.6800791   0.7406888   165.1641   21.49546 2.6299946     0.005850792  0.0044878926  175.28827   0.0075924615     -0.01829714  -0.051537015  133.7904 -7.2199855 1342m076    1 1342m076w1o0040137e008   12       1            0          0     8       0 57862.695 57865.773 57864.234  16.916054 0.019422641 
        17.59    99.55668 1415.2058  1597.234  86.206375   0.39928687   0.37473452  18.670336  1.0000001   0.684441   0.8421813    82.5403  19.094269 2.6309323    0.0015180707   0.007839427    86.1712    0.010298292    -0.042360023   -0.93606067 133.79547  -7.272791 1342m076    1 1342m076w1o0049931e008   15       1            0          0     8       0 57862.695 57865.773 57864.234  17.712736   0.0195839 
        17.60  101.354004 1415.9331 1608.2386    83.3407   0.39742368    0.3824141  18.291338        1.0  1.0563611   0.8303687   85.97228   18.71565 2.6302462   -0.0052485466   0.008158738   83.22759     0.10373295     -0.07786076    -1.0560677   133.787 -7.2722273 1342m076    1 1342m076w1o0049937e008   16       1            0          0     8       0 57862.695 57865.773 57864.234   17.75126 0.019612318 
        17.61    57.38994 1433.0638 1588.2264  72.329475    0.5065245   0.46653238  20.100504  0.9999999  2.9666882  0.37141952   80.05789  20.555237 2.6300242    -0.015847325   0.011342454   73.00152     0.42313808       1.1931134    -1.0992638 133.80243  -7.259157 1342m076    1 1342m076w1o0050035e008   13       1            0          0     8       0 57862.695 57865.773 57864.234  17.913479 0.019482901 
        17.62   41.142574 1436.6843 1595.4823   3004.958  0.015905214  0.013240821  25.433466        1.0   4.666264  0.33288437  3009.5754  25.872587  2.634857   -0.0009649396 0.00032515326  3004.3254   0.0031437154     0.013828115    -1.3817331 133.79684 -7.2563863 1342m076    1 1342m076w1o0050062e008   12       1            0          0     8       0 57862.695 57865.773 57864.234   13.80685  0.01917227 
        17.63    93.75763 1442.8324 1565.1965  737.62775  0.055086445   0.05189983  22.930962        1.0   0.616354  0.31623754   740.1578  23.401487 2.6300378   -0.0015443563  0.0011887839   738.5798   -0.031148879      0.04328184    -1.1922153 133.82016  -7.251712 1342m076    1 1342m076w1o0050092e008   11       1            0          0     8       0 57862.695 57865.773 57864.234   15.33631 0.019307068 
        17.64   17.814192 1446.4285  1602.356  103.21417   0.33982152   0.32642248   19.21708        1.0  0.6240065   0.5390375  97.560905  19.659294 2.6344047    0.0074748993   0.006816216  103.20221  -0.0032705758        0.015765    -1.0414728 133.79155  -7.248938 1342m076    1 1342m076w1o0050116e008   15       1            0          0     8       0 57862.695 57865.773 57864.234  17.508566 0.019544171 
        17.65    9.052806 1448.1589 1598.7908   98.18437    0.3664025    0.3520092   19.97513        1.0  0.4776075  0.58152705   91.45508  20.425823 2.6301944     0.010755181  0.0078101032  98.172806   -0.008405388   -0.0065848986    -0.9608645  133.7943  -7.247619 1342m076    1 1342m076w1o0050121e008   13       1            0          0     8       0 57862.695 57865.773 57864.234  17.565052  0.01949139 
        17.66    80.55296 1480.2574 1603.2242  133.48647   0.28418222    0.2706214   20.78792 0.99999994 0.47372502   0.6580375  123.49811  21.257954  2.631159    0.0041163564   0.005654527   133.4907    0.006059835    0.0117307035 -0.0102503095 133.79091 -7.2230973 1342m076    1 1342m076w1o0050301e008   12       1            0          0     8       0 57862.695 57865.773 57864.234  17.219439 0.019437509 
        17.67   103.86379 1486.3944 1583.9932   563.5009   0.07016113  0.067738734   22.28223  1.0000001 0.46817684   0.6073449   571.6607   22.76901 2.6298308  -0.00069642067  0.0014665782   564.0292   -0.034640625    -0.094621815   -0.38428146 133.80573  -7.218424 1342m076    1 1342m076w1o0050340e008   10       1            0          0     8       0 57862.695 57865.773 57864.234  15.630498 0.019344928 
        17.68  101.571205  1444.403   1561.93   24.73648    1.5415684    1.4553778   20.94927        1.0  0.6869938  0.14888713  24.652624   21.41392 2.6301205    -0.060405314   0.059907272  24.800304     0.36361745     0.016696831    -1.1153061 133.82268 -7.2505145 1342m076    1 1342m076w1o0055057e008   12       1            0          0     8       0 57862.695 57865.773 57864.234  19.208162 0.019427123 
        17.69    78.01434 1445.5111 1570.4459   97.63906    0.3873096   0.36028463  20.495684 0.99999994 0.33225638  0.36105737  95.330315  20.962662  2.635466     0.009299099  0.0077914395   97.71029    0.026931366    -0.017166289    -1.2398361 133.81613  -7.249662 1342m076    1 1342m076w1o0055060e008   12       1            0          0     8       0 57862.695 57865.773 57864.234  17.571358 0.019456575 
        17.70   94.886154 1445.9712 1564.1223   79.85016   0.48757195   0.45834377  21.495403  1.0000001 0.92919433  0.23451367   82.36068   21.96828  2.628397     0.004042387   0.010082801    79.5045      1.1678916      0.18351081    -1.1377859   133.821 -7.2493153 1342m076    1 1342m076w1o0055062e008   11       1            0          0     8       0 57862.695 57865.773 57864.234  17.800108  0.01939269 
        17.71    93.90727 1458.2993 1564.7542   90.14092    0.4285958   0.40432137    21.8642 0.99999994  0.5705143  0.68624973   94.67409  22.361778 2.6318536   -0.0076254606  0.0092629185  90.615585    -0.68988097     -0.48849744    -1.0051099 133.82051 -7.2398977 1342m076    1 1342m076w1o0055081e008   10       1            0          0     8       0 57862.695 57865.773 57864.234  17.661976 0.019370042 
         18.1    95.47776  1417.025 1603.1075   510.7496   0.28160715   0.26046842  75.804054 0.99999994  0.6782375   0.9549487   501.3469   77.92906 2.8694649     0.008943617    0.00579634  510.75162   0.0013805423    0.0039383806     -4.584719 133.79095  -7.271397 1342m076    2 1342m076w2o0019849e008   13       1            0          0     8       0 57862.695 57865.773 57864.234  15.799729 0.018396214 
         18.2   123.92784 1416.8618  1627.153  1621.0084   0.08982524   0.08320822   76.41935 0.99999994  0.5708223  0.99668545  1641.7085   78.50563 2.8701532   -0.0016392469  0.0018119765  1620.9619  -0.0018419147     0.004013967    -2.3006787 133.77243 -7.2715034 1342m076    2 1342m076w2o0019850e008   14       1            0          0     8       0 57862.695 57865.773 57864.234  14.497185  0.01838107 
         18.3  103.092125 1421.1401 1576.0619   423.2026   0.35221893   0.33025512   78.72245        1.0 0.48153272  0.94815564   410.2308  80.892876  2.869491     0.008859575  0.0072487337   423.1494    0.004758365    0.0017674583     -2.703206 133.81178  -7.268274 1342m076    2 1342m076w2o0019904e008   12       1            0          0     8       0 57862.695 57865.773 57864.234  16.018995 0.018326186 
         18.4    83.23929 1421.2915  1595.045  284.54108    0.5210562   0.49108046   77.26877        1.0  0.5275623   0.9482599   291.7273    79.3335 2.8702097     0.010393858  0.0107866395  284.53635   0.0094543155    0.0013110123    -4.2189455 133.79716  -7.268144 1342m076    2 1342m076w2o0019905e008   14       1            0          0     8       0 57862.695 57865.773 57864.234   16.49417 0.018360503 
         18.5    108.3565  1423.269 1570.6025  421.29703    0.3650116    0.3538485   84.34189        1.0 0.31834686  0.92906964  448.82474   86.57375 2.8734848  -0.00028544664  0.0077155726  421.21094    0.019369557    -0.009897668    -2.9588308   133.816  -7.266651 1342m076    2 1342m076w2o0019928e008   10       1            0          0     8       0 57862.695 57865.773 57864.234  16.024298 0.018202877 
         18.6     91.2376 1421.9623 1613.5099   331.8326   0.43596852    0.4178077  76.215904  0.9999999  0.6509919   0.8651824  309.43704   78.24838  2.872952    0.0027584434    0.00861283  331.56165    -0.04686155    -0.002296392    -3.4427872 133.78294 -7.2676177 1342m076    2 1342m076w2o0019929e008   13       1            0          0     8       0 57862.695 57865.773 57864.234  16.307802 0.018386053 
         18.7    81.12809 1425.2155 1611.7974  314.56897   0.46706325    0.4343401   75.35589        1.0  0.5945263  0.80083257  314.44724   77.37353 2.8710494    0.0004631877   0.009113368  314.55582   0.0051618074   -0.0053902175    -3.4432006 133.78427 -7.2651343 1342m076    2 1342m076w2o0019957e008   16       1            0          0     8       0 57862.695 57865.773 57864.234  16.372189  0.01840738 
         18.8   103.15423 1424.8392 1624.6919  252.07849    0.5712067    0.5408834   76.34811        1.0  1.0456092   0.9638203  244.83348   78.42107 2.8720405     -0.01565063   0.012427327    251.547      1.1202337      0.37503257    -2.2913704 133.77434  -7.265412 1342m076    2 1342m076w2o0019958e008   13       1            0          0     8       0 57862.695 57865.773 57864.234  16.643557 0.018382812 
         18.9    72.73142 1425.8793 1605.1552  619.33026   0.24158253   0.22560374   78.49464        1.0  0.3717147  0.95743936   634.0461  80.577835  2.870105   -0.0015995502   0.004854759   619.3348  -0.0020670402    0.0017517571    -4.2686024 133.78938  -7.264632 1342m076    2 1342m076w2o0019967e008   13       1            0          0     8       0 57862.695 57865.773 57864.234  15.577794 0.018331492 
        18.10    88.33135 1429.0977 1575.0778  2777.8987  0.056862853  0.051893342     80.895        1.0  0.4454794  0.99389744  2794.4211  83.011566 2.8694155   -0.0014016032   0.001122595  2777.8652   0.0044629923     0.002688818    -3.3092463 133.81255  -7.262196 1342m076    2 1342m076w2o0020014e008   14       1            0          0     8       0 57862.695 57865.773 57864.234  13.903289 0.018276839 
        18.11    53.63578 1432.2911 1602.1229    446.607   0.33480495   0.31154838   77.83558        1.0  0.7729219   0.7685339  489.73822   79.92761  2.870667   -0.0037558675   0.006623344   447.1146    0.024347993    -0.034004442    -4.7315664 133.79172  -7.259737 1342m076    2 1342m076w2o0020057e008   14       1            0          0     8       0 57862.695 57865.773 57864.234  15.955909 0.018346993 
        18.12   100.15384 1434.2552 1566.0631  431.10687   0.36315346   0.33561057   82.76474  1.0000001  0.5562841   0.8984368   482.2547   85.07204 2.8700807    0.0040837526   0.007443401  431.16464    0.008215602     0.004028561    -3.6579537 133.81949 -7.2582626 1342m076    2 1342m076w2o0020085e008   11       1            0          0     8       0 57862.695 57865.773 57864.234  15.997277 0.018236095 
        18.13    46.51037 1434.7438 1595.2438  14916.221  0.011375022  0.010624787   93.54869  0.9999999  1.4819535   0.9226978  14941.764    95.8159 2.8716686   -0.0001488328 0.00025286127  14915.528  -0.0029892714    0.0058242306     -4.815327 133.79703  -7.257869 1342m076    2 1342m076w2o0020098e008   13       1            0          0     8       0 57862.695 57865.773 57864.234  12.068185 0.018026954 
        18.14  108.369644 1435.9003 1561.9641   449.7271    0.3484046     0.335039   81.44413 0.99999994  0.3323826   0.8634829  484.04385   83.64699 2.8692486     0.009528041   0.007073713  449.77036  -0.0008115454    0.0013954638    -3.7428231 133.82265  -7.257009 1342m076    2 1342m076w2o0020111e008   13       1            0          0     8       0 57862.695 57865.773 57864.234  15.947768 0.018264713 
        18.15    62.99461  1442.415  1577.125  346.45163   0.47463962   0.43847948   83.42344        1.0 0.59818965  0.97077405  338.88623   85.60873 2.8712337    0.0061970353   0.009161994   346.3835    0.012810676     0.005847405      -4.11661 133.81097 -7.2520223 1342m076    2 1342m076w2o0020182e008   12       1            0          0     8       0 57862.695 57865.773 57864.234  16.256115 0.018222097 
